*** New Session***
24-7-2018 11:39:43
Product Name: flux2
524030500 : Rx: [19][8A][56][BF][D7][F1][20][33]
524030750 : Rx: [10][19][FA][A2][47][27][FF][34]
524031000 : Rx: [19][8B][56][AD][D8][EE][20][33]
524031250 : Rx: [10][19][FC][A7][63][27][FF][34]
524031500 : Rx: [19][8C][58][A4][D9][F7][20][33]
524031750 : Rx: [10][19][FE][AC][D2][27][FF][34]
524032000 : Rx: [19][8D][58][96][DA][F2][20][33]
524032250 : Rx: [10][19][00][B0][D2][27][FF][34]
524032500 : Rx fail
524032750 : Rx fail
524033000 : Rx: [19][8F][5A][9E][DC][00][21][33]
524033250 : Rx fail
524033500 : Rx fail
524033750 : Rx: [10][19][06][C0][AA][29][FF][34]
524034000 : Rx: [19][90][5E][AA][DD][0C][21][33]
524034250 : Rx: [10][19][08][C5][35][2A][FF][34]
524034500 : Rx: [19][91][5E][BA][DE][10][21][33]
524034750 : Rx: [10][19][0A][CA][2F][2B][FF][34]
524035000 : Rx: [19][92][60][CA][DF][10][21][33]
524035250 : Rx: [10][19][0C][CF][13][2B][FF][34]
524035500 : Rx: [19][93][60][D3][E0][09][21][33]
524035750 : Rx: [10][19][0E][D5][C0][2A][FF][34]
524036000 : Rx: [19][94][61][CA][E1][F7][20][33]
524036250 : Rx: [10][19][10][DA][35][2A][FF][34]
524036500 : Rx: [19][95][61][CD][E2][03][21][33]
524036750 : Rx: [10][19][12][DF][35][2A][FF][34]
524037000 : Rx: [19][96][60][E8][E3][1B][21][33]
524037250 : Rx: [10][19][14][E4][F2][2B][FF][34]
524037500 : Rx: [19][97][60][17][E5][2F][21][33]
524037750 : Rx: [10][19][16][EA][23][2D][FF][34]
524038000 : Rx: [19][98][60][60][E6][49][21][33]
524038250 : Rx: [10][19][18][F0][E0][2E][FF][34]
524038500 : Rx: [19][99][63][B7][E7][57][21][33]
524038750 : Rx: [10][19][1A][F6][F5][2F][FF][34]
524039000 : Rx: [19][9A][63][04][E9][4D][21][33]
524039250 : Rx: [10][19][1C][FC][D4][30][FF][34]
524039500 : Rx: [19][9B][68][61][EA][5D][21][33]
524039750 : Rx: [10][19][1E][02][21][32][FF][34]
524040000 : Rx: [19][9C][68][A2][EB][41][21][33]
524040250 : Rx: [10][19][20][08][52][33][FF][34]
524040500 : Rx: [19][9D][68][5C][ED][BA][21][33]
524040750 : Rx: [10][19][22][0F][F3][34][FF][34]
524041000 : Rx: [19][9E][6C][6D][EF][11][22][33]
524041250 : Rx: [10][19][24][15][03][37][FF][34]
524041500 : Rx: [51][FF][02][14][87][9E][5C][33]
524041750 : Rx: [51][FF][02][14][87][9E][5C][33]
524042000 : Rx: [19][9F][6C][5A][F0][ED][20][33]
524042250 : Rx: [10][19][28][22][A0][34][FF][34]
524042500 : Rx: [19][A0][6C][04][F1][AA][20][33]
524042750 : Rx: [10][19][2A][28][AC][32][FF][34]
524043000 : Rx: [19][A1][6C][93][F1][8F][20][33]
524043250 : Rx: [10][19][2C][2E][B8][30][FF][34]
524043500 : Rx: [19][A2][6C][16][F2][83][20][33]
524043750 : Rx: [10][19][2E][34][C4][2E][FF][34]
524044000 : Rx: [19][A3][6C][AA][F2][94][20][33]
524044250 : Rx fail
524044500 : Rx: [10][19][30][39][2F][2B][FF][34]
524044750 : Rx: [10][19][32][3E][3B][29][FF][34]
524045000 : Rx: [19][A5][57][7A][F3][58][20][33]
524045250 : Rx: [10][19][34][44][63][27][FF][34]
524045500 : Rx: [19][A6][4F][DB][F3][61][20][33]
524045750 : Rx: [10][19][36][46][A6][25][FF][34]
524046000 : Rx fail
